steps,1580,rd=0.13635,C,0,R,0.7546,D,0.2454,Scost,1028.9,Tscost,1.3866e+006
steps,1600,rd=0.13165,C,0,R,0.7734,D,0.2266,Scost,1018.18,Tscost,1.40706e+006
steps,1620,rd=0.1277,C,0,R,0.7892,D,0.2108,Scost,1007.81,Tscost,1.42722e+006
steps,1640,rd=0.131125,C,0,R,0.7755,D,0.2245,Scost,1016.87,Tscost,1.4475e+006
steps,1660,rd=0.131225,C,0,R,0.7751,D,0.2249,Scost,1017.12,Tscost,1.46781e+006
steps,1680,rd=0.132725,C,0,R,0.7691,D,0.2309,Scost,1020.79,Tscost,1.48816e+006
steps,1700,rd=0.13105,C,0,R,0.7758,D,0.2242,Scost,1016.69,Tscost,1.50854e+006
steps,1720,rd=0.129275,C,0,R,0.7829,D,0.2171,Scost,1012.09,Tscost,1.5288e+006
steps,1740,rd=0.127775,C,0,R,0.7889,D,0.2111,Scost,1008.02,Tscost,1.54902e+006
steps,1760,rd=0.122325,C,0,R,0.8107,D,0.1893,Scost,991.689,Tscost,1.56905e+006
steps,1780,rd=0.119825,C,0,R,0.8207,D,0.1793,Scost,983.404,Tscost,1.58872e+006
steps,1800,rd=0.1203,C,0,R,0.8188,D,0.1812,Scost,985.016,Tscost,1.60842e+006
steps,1820,rd=0.11605,C,0,R,0.8358,D,0.1642,Scost,969.946,Tscost,1.62791e+006
steps,1840,rd=0.112675,C,0,R,0.8493,D,0.1507,Scost,956.949,Tscost,1.64713e+006
steps,1860,rd=0.10975,C,0,R,0.861,D,0.139,Scost,944.947,Tscost,1.66613e+006
steps,1880,rd=0.107825,C,0,R,0.8687,D,0.1313,Scost,936.676,Tscost,1.68486e+006
steps,1900,rd=0.109075,C,0,R,0.8637,D,0.1363,Scost,942.081,Tscost,1.70363e+006
steps,1920,rd=0.111,C,0,R,0.856,D,0.144,Scost,950.16,Tscost,1.72255e+006
steps,1940,rd=0.10545,C,0,R,0.8782,D,0.1218,Scost,926.062,Tscost,1.74138e+006
steps,1960,rd=0.104425,C,0,R,0.8823,D,0.1177,Scost,921.342,Tscost,1.7599e+006
steps,1980,rd=0.10075,C,0,R,0.897,D,0.103,Scost,903.727,Tscost,1.77816e+006
steps,2000,rd=0.101625,C,0,R,0.8935,D,0.1065,Scost,908.019,Tscost,1.79623e+006
steps,2020,rd=0.100375,C,0,R,0.8985,D,0.1015,Scost,901.869,Tscost,1.81431e+006
steps,2040,rd=0.10225,C,0,R,0.891,D,0.109,Scost,911.047,Tscost,1.8325e+006
steps,2060,rd=0.10235,C,0,R,0.8906,D,0.1094,Scost,911.529,Tscost,1.85073e+006
